gene_tissue_id,gene_id,label,value,unit,sample,platform
10423,103,"Small intestine"," 33.9","Tags Per Million","  1",FANTOM5
10424,103,Colon," 31.7","Tags Per Million","  1",FANTOM5
10425,103,Kidney," 32.0","Tags Per Million","  1",FANTOM5
10426,103,"Urinary bladder"," 25.6","Tags Per Million","  1",FANTOM5
10427,103,Testis,108.4,"Tags Per Million","  2",FANTOM5
10428,103,Prostate," 30.6","Tags Per Million","  1",FANTOM5
10429,103,Epididymis," 40.6","Tags Per Million","  1",FANTOM5
10430,103,"Seminal vesicle"," 34.9","Tags Per Million","  1",FANTOM5
10431,103,Breast," 26.5","Tags Per Million","  1",FANTOM5
10432,103,Vagina," 20.0","Tags Per Million","  1",FANTOM5
10433,103,"Cervix, uterine"," 36.8","Tags Per Million","  1",FANTOM5
10434,103,Endometrium," 45.5","Tags Per Million","  1",FANTOM5
10435,103,Ovary," 23.1","Tags Per Million","  1",FANTOM5
10436,103,Placenta," 40.5","Tags Per Million","  1",FANTOM5
10437,103,"Adipose tissue"," 28.8","Tags Per Million","  1",FANTOM5
10438,104,"Cerebral cortex",17.2,TPM,"  3",HPA
10439,104,"Thyroid gland",20.8,TPM,"  5",HPA
10440,104,"Parathyroid gland",17.4,TPM,"  1",HPA
10441,104,"Adrenal gland",14.6,TPM,"  3",HPA
10442,104,Appendix," 7.6",TPM,"  3",HPA
10443,104,"Bone marrow"," 7.8",TPM,"  4",HPA
10444,104,"Lymph node"," 7.9",TPM,"  5",HPA
10445,104,Tonsil," 6.6",TPM,"  5",HPA
10446,104,Spleen,10.8,TPM,"  5",HPA
10447,104,"Heart muscle"," 6.0",TPM,"  4",HPA
10448,104,"Skeletal muscle"," 4.9",TPM,"  5",HPA
10449,104,"Smooth muscle",13.7,TPM,"  3",HPA
10450,104,Lung,12.4,TPM,"  9",HPA
10451,104,Liver," 4.9",TPM," 10",HPA
10452,104,Gallbladder,12.5,TPM,"  3",HPA
10453,104,Pancreas," 1.5",TPM,"  2",HPA
10454,104,"Salivary gland"," 2.5",TPM,"  3",HPA
10455,104,Esophagus,14.5,TPM,"  3",HPA
10456,104,Stomach," 6.9",TPM,"  4",HPA
10457,104,Duodenum," 9.3",TPM,"  2",HPA
10458,104,"Small intestine"," 9.8",TPM,"  4",HPA
10459,104,Colon," 6.4",TPM," 13",HPA
10460,104,Rectum," 7.2",TPM,"  4",HPA
10461,104,Kidney,12.9,TPM,"  9",HPA
10462,104,"Urinary bladder",12.8,TPM,"  2",HPA
10463,104,Testis,22.6,TPM," 10",HPA
10464,104,Prostate,11.1,TPM,"  9",HPA
10465,104,Epididymis," 6.8",TPM,"  1",HPA
10466,104,"Seminal vesicle"," 9.8",TPM,"  3",HPA
10467,104,"Fallopian tube",11.6,TPM,"  5",HPA
10468,104,Breast," 8.6",TPM,"  4",HPA
10469,104,"Cervix, uterine",11.7,TPM,"  2",HPA
10470,104,Endometrium,11.7,TPM,"  5",HPA
10471,104,Ovary,11.8,TPM,"  3",HPA
10472,104,Placenta,13.4,TPM,"  8",HPA
10473,104,"Adipose tissue",10.4,TPM,"  5",HPA
10474,104,Skin,12.1,TPM,"  3",HPA
10475,104,"Pituitary gland"," 5.5",RPKM,103,GTEx
10476,104,Hypothalamus," 4.6",RPKM," 96",GTEx
10477,104,"Cerebral cortex"," 6.1",RPKM,222,GTEx
10478,104,Hippocampus," 3.9",RPKM," 94",GTEx
10479,104,Caudate," 4.6",RPKM,117,GTEx
10480,104,Cerebellum," 5.8",RPKM,230,GTEx
10481,104,"Thyroid gland"," 9.4",RPKM,323,GTEx
10482,104,"Adrenal gland"," 9.9",RPKM,145,GTEx
10483,104,Spleen," 6.8",RPKM,104,GTEx
10484,104,"Heart muscle"," 3.5",RPKM,412,GTEx
10485,104,"Skeletal muscle"," 5.7",RPKM,430,GTEx
10486,104,Lung," 6.7",RPKM,320,GTEx
10487,104,Liver," 4.2",RPKM,119,GTEx
10488,104,Pancreas," 2.8",RPKM,171,GTEx
10489,104,"Salivary gland"," 5.8",RPKM," 57",GTEx
10490,104,Esophagus," 7.4",RPKM,286,GTEx
10491,104,Stomach," 5.1",RPKM,193,GTEx
10492,104,"Small intestine"," 5.9",RPKM," 88",GTEx
10493,104,Colon," 6.9",RPKM,345,GTEx
10494,104,Kidney," 6.2",RPKM," 32",GTEx
10495,104,"Urinary bladder"," 7.8",RPKM," 11",GTEx
10496,104,Testis," 9.5",RPKM,172,GTEx
10497,104,Prostate," 6.6",RPKM,106,GTEx
10498,104,"Fallopian tube"," 5.0",RPKM,"  6",GTEx
10499,104,Breast," 7.7",RPKM,214,GTEx
10500,104,Vagina," 7.5",RPKM," 96",GTEx
10501,104,"Cervix, uterine"," 7.2",RPKM," 11",GTEx
10502,104,Endometrium," 7.7",RPKM," 14",GTEx
10503,104,Ovary," 5.9",RPKM," 97",GTEx
10504,104,"Adipose tissue"," 7.9",RPKM,577,GTEx
10505,104,Skin," 9.2",RPKM,607,GTEx
10506,104,Brain,22.1,"Tags Per Million","  1",FANTOM5
10507,104,"Pituitary gland",63.5,"Tags Per Million","  1",FANTOM5
10508,104,Hippocampus,40.8,"Tags Per Million","  2",FANTOM5
10509,104,Caudate,28.4,"Tags Per Million","  1",FANTOM5
10510,104,Cerebellum,41.9,"Tags Per Million","  2",FANTOM5
10511,104,Retina,39.7,"Tags Per Million","  1",FANTOM5
10512,104,"Thyroid gland",47.0,"Tags Per Million","  1",FANTOM5
10513,104,Appendix,32.2,"Tags Per Million","  1",FANTOM5
10514,104,"Lymph node",14.6,"Tags Per Million","  1",FANTOM5
10515,104,Tonsil,33.2,"Tags Per Million","  1",FANTOM5
10516,104,Spleen,29.0,"Tags Per Million","  1",FANTOM5
10517,104,Thymus,40.8,"Tags Per Million","  1",FANTOM5
10518,104,"Heart muscle",16.2,"Tags Per Million","  2",FANTOM5
10519,104,"Skeletal muscle",33.1,"Tags Per Million","  2",FANTOM5
10520,104,"Smooth muscle",21.1,"Tags Per Million","  1",FANTOM5
10521,104,Lung,25.3,"Tags Per Million","  2",FANTOM5
10522,104,Liver,22.0,"Tags Per Million","  1",FANTOM5
10523,104,Gallbladder,28.2,"Tags Per Million","  1",FANTOM5
10524,104,Pancreas,23.5,"Tags Per Million","  1",FANTOM5
10525,104,"Salivary gland",25.7,"Tags Per Million","  1",FANTOM5
10526,104,Esophagus,30.6,"Tags Per Million","  1",FANTOM5
10527,104,"Small intestine",40.0,"Tags Per Million","  1",FANTOM5
10528,104,Colon,35.8,"Tags Per Million","  1",FANTOM5
10529,104,Kidney,39.8,"Tags Per Million","  1",FANTOM5
10530,104,"Urinary bladder",26.6,"Tags Per Million","  1",FANTOM5
10531,104,Testis,42.7,"Tags Per Million","  2",FANTOM5
10532,104,Prostate,27.8,"Tags Per Million","  1",FANTOM5
10533,104,Epididymis,26.5,"Tags Per Million","  1",FANTOM5
10534,104,"Seminal vesicle",33.3,"Tags Per Million","  1",FANTOM5
10535,104,Breast,21.4,"Tags Per Million","  1",FANTOM5
10536,104,Vagina,36.8,"Tags Per Million","  1",FANTOM5
10537,104,"Cervix, uterine",32.0,"Tags Per Million","  1",FANTOM5
10538,104,Endometrium,39.9,"Tags Per Million","  1",FANTOM5
10539,104,Ovary,19.2,"Tags Per Million","  1",FANTOM5
10540,104,Placenta,31.7,"Tags Per Million","  1",FANTOM5
10541,104,"Adipose tissue",30.7,"Tags Per Million","  1",FANTOM5
10542,105,"Cerebral cortex"," 3.9",TPM,"  3",HPA
10543,105,"Thyroid gland"," 7.3",TPM,"  5",HPA
10544,105,"Parathyroid gland",10.1,TPM,"  1",HPA
10545,105,"Adrenal gland"," 3.0",TPM,"  3",HPA
10546,105,Appendix," 2.8",TPM,"  3",HPA
10547,105,"Bone marrow"," 0.7",TPM,"  4",HPA
10548,105,"Lymph node"," 3.5",TPM,"  5",HPA
10549,105,Tonsil," 3.6",TPM,"  5",HPA
10550,105,Spleen," 4.7",TPM,"  5",HPA
10551,105,"Heart muscle"," 1.6",TPM,"  4",HPA
10552,105,"Skeletal muscle"," 0.9",TPM,"  5",HPA
10553,105,"Smooth muscle"," 6.9",TPM,"  3",HPA
10554,105,Lung," 4.6",TPM,"  9",HPA
10555,105,Liver," 1.4",TPM," 10",HPA
10556,105,Gallbladder," 3.1",TPM,"  3",HPA
10557,105,Pancreas," 0.4",TPM,"  2",HPA
10558,105,"Salivary gland"," 1.0",TPM,"  3",HPA
10559,105,Esophagus," 2.7",TPM,"  3",HPA
10560,105,Stomach," 3.9",TPM,"  4",HPA
10561,105,Duodenum," 2.2",TPM,"  2",HPA
10562,105,"Small intestine"," 2.6",TPM,"  4",HPA
10563,105,Colon," 3.0",TPM," 13",HPA
10564,105,Rectum," 4.3",TPM,"  4",HPA
10565,105,Kidney," 3.6",TPM,"  9",HPA
10566,105,"Urinary bladder"," 2.9",TPM,"  2",HPA
10567,105,Testis," 4.5",TPM," 10",HPA
10568,105,Prostate," 6.8",TPM,"  9",HPA
10569,105,Epididymis," 5.5",TPM,"  1",HPA
10570,105,"Seminal vesicle"," 6.1",TPM,"  3",HPA
10571,105,"Fallopian tube"," 5.9",TPM,"  5",HPA
10572,105,Breast," 4.9",TPM,"  4",HPA
10573,105,"Cervix, uterine"," 6.0",TPM,"  2",HPA
10574,105,Endometrium," 5.8",TPM,"  5",HPA
10575,105,Ovary," 6.9",TPM,"  3",HPA
10576,105,Placenta," 5.8",TPM,"  8",HPA
10577,105,"Adipose tissue"," 2.5",TPM,"  5",HPA
10578,105,Skin," 4.5",TPM,"  3",HPA
10579,105,"Pituitary gland"," 1.7",RPKM,103,GTEx
10580,105,Hypothalamus," 0.6",RPKM," 96",GTEx
10581,105,"Cerebral cortex"," 0.6",RPKM,222,GTEx
10582,105,Hippocampus," 0.5",RPKM," 94",GTEx
10583,105,Caudate," 0.5",RPKM,117,GTEx
10584,105,Cerebellum," 0.8",RPKM,230,GTEx
10585,105,"Thyroid gland"," 1.9",RPKM,323,GTEx
10586,105,"Adrenal gland"," 1.5",RPKM,145,GTEx
10587,105,Spleen," 1.7",RPKM,104,GTEx
10588,105,"Heart muscle"," 0.6",RPKM,412,GTEx
10589,105,"Skeletal muscle"," 0.4",RPKM,430,GTEx
10590,105,Lung," 1.2",RPKM,320,GTEx
10591,105,Liver," 0.7",RPKM,119,GTEx
10592,105,Pancreas," 0.8",RPKM,171,GTEx
10593,105,"Salivary gland"," 1.4",RPKM," 57",GTEx
10594,105,Esophagus," 0.9",RPKM,286,GTEx
10595,105,Stomach," 1.5",RPKM,193,GTEx
10596,105,"Small intestine"," 1.3",RPKM," 88",GTEx
10597,105,Colon," 1.6",RPKM,345,GTEx
10598,105,Kidney," 1.0",RPKM," 32",GTEx
10599,105,"Urinary bladder"," 1.9",RPKM," 11",GTEx
10600,105,Testis," 1.7",RPKM,172,GTEx
10601,105,Prostate," 1.8",RPKM,106,GTEx
10602,105,"Fallopian tube"," 1.8",RPKM,"  6",GTEx
10603,105,Breast," 1.5",RPKM,214,GTEx
10604,105,Vagina," 1.7",RPKM," 96",GTEx
10605,105,"Cervix, uterine"," 2.0",RPKM," 11",GTEx
10606,105,Endometrium," 2.1",RPKM," 14",GTEx
10607,105,Ovary," 2.0",RPKM," 97",GTEx
10608,105,"Adipose tissue"," 1.2",RPKM,577,GTEx
10609,105,Skin," 1.4",RPKM,607,GTEx
10610,105,Brain," 6.6","Tags Per Million","  1",FANTOM5
10611,105,"Pituitary gland",28.6,"Tags Per Million","  1",FANTOM5
10612,105,Hippocampus,10.0,"Tags Per Million","  2",FANTOM5
10613,105,Caudate," 7.8","Tags Per Million","  1",FANTOM5
10614,105,Cerebellum,16.6,"Tags Per Million","  2",FANTOM5
10615,105,Retina,12.0,"Tags Per Million","  1",FANTOM5
10616,105,"Thyroid gland"," 8.3","Tags Per Million","  1",FANTOM5
10617,105,Appendix,14.3,"Tags Per Million","  1",FANTOM5
10618,105,"Lymph node"," 5.6","Tags Per Million","  1",FANTOM5
10619,105,Tonsil," 9.7","Tags Per Million","  1",FANTOM5
10620,105,Spleen," 5.9","Tags Per Million","  1",FANTOM5
10621,105,Thymus,16.8,"Tags Per Million","  1",FANTOM5
10622,105,"Heart muscle"," 3.1","Tags Per Million","  2",FANTOM5
10623,105,"Skeletal muscle"," 4.2","Tags Per Million","  2",FANTOM5
10624,105,"Smooth muscle"," 6.9","Tags Per Million","  1",FANTOM5
10625,105,Lung," 4.5","Tags Per Million","  2",FANTOM5
10626,105,Liver," 3.7","Tags Per Million","  1",FANTOM5
10627,105,Gallbladder," 8.2","Tags Per Million","  1",FANTOM5
10628,105,Pancreas," 6.5","Tags Per Million","  1",FANTOM5
10629,105,"Salivary gland"," 5.1","Tags Per Million","  1",FANTOM5
10630,105,Esophagus," 4.9","Tags Per Million","  1",FANTOM5
10631,105,"Small intestine"," 6.5","Tags Per Million","  1",FANTOM5
10632,105,Colon," 7.5","Tags Per Million","  1",FANTOM5
10633,105,Kidney," 5.4","Tags Per Million","  1",FANTOM5
10634,105,"Urinary bladder"," 7.0","Tags Per Million","  1",FANTOM5
10635,105,Testis," 7.6","Tags Per Million","  2",FANTOM5
10636,105,Prostate," 9.1","Tags Per Million","  1",FANTOM5
10637,105,Epididymis," 8.3","Tags Per Million","  1",FANTOM5
10638,105,"Seminal vesicle",10.5,"Tags Per Million","  1",FANTOM5
10639,105,Breast," 2.5","Tags Per Million","  1",FANTOM5
10640,105,Vagina," 5.8","Tags Per Million","  1",FANTOM5
10641,105,"Cervix, uterine"," 9.2","Tags Per Million","  1",FANTOM5
10642,105,Endometrium,15.3,"Tags Per Million","  1",FANTOM5
10643,105,Ovary," 5.4","Tags Per Million","  1",FANTOM5
10644,105,Placenta," 6.2","Tags Per Million","  1",FANTOM5
10645,105,"Adipose tissue"," 6.0","Tags Per Million","  1",FANTOM5
10646,106,"Cerebral cortex",1203.4,TPM,"  3",HPA
10647,106,"Thyroid gland"," 768.9",TPM,"  5",HPA
10648,106,"Parathyroid gland"," 304.7",TPM,"  1",HPA
10649,106,"Adrenal gland"," 642.0",TPM,"  3",HPA
10650,106,Appendix," 207.2",TPM,"  3",HPA
10651,106,"Bone marrow","  85.6",TPM,"  4",HPA
10652,106,"Lymph node","  87.4",TPM,"  5",HPA
10653,106,Tonsil,"  70.2",TPM,"  5",HPA
10654,106,Spleen," 212.4",TPM,"  5",HPA
10655,106,"Heart muscle"," 256.7",TPM,"  4",HPA
10656,106,"Skeletal muscle","  37.0",TPM,"  5",HPA
10657,106,"Smooth muscle"," 551.1",TPM,"  3",HPA
10658,106,Lung," 417.5",TPM,"  9",HPA
10659,106,Liver," 156.4",TPM," 10",HPA
10660,106,Gallbladder," 544.1",TPM,"  3",HPA
10661,106,Pancreas,"  66.8",TPM,"  2",HPA
10662,106,"Salivary gland","  83.7",TPM,"  3",HPA
10663,106,Esophagus," 197.0",TPM,"  3",HPA
10664,106,Stomach," 201.3",TPM,"  4",HPA
10665,106,Duodenum," 222.5",TPM,"  2",HPA
10666,106,"Small intestine"," 219.0",TPM,"  4",HPA
10667,106,Colon," 352.2",TPM," 13",HPA
10668,106,Rectum," 352.0",TPM,"  4",HPA
10669,106,Kidney," 587.0",TPM,"  9",HPA
10670,106,"Urinary bladder"," 344.0",TPM,"  2",HPA
10671,106,Testis," 309.9",TPM," 10",HPA
10672,106,Prostate," 419.0",TPM,"  9",HPA
10673,106,Epididymis," 363.3",TPM,"  1",HPA
10674,106,"Seminal vesicle"," 476.2",TPM,"  3",HPA
10675,106,"Fallopian tube"," 496.1",TPM,"  5",HPA
10676,106,Breast," 535.6",TPM,"  4",HPA
10677,106,"Cervix, uterine"," 399.8",TPM,"  2",HPA
10678,106,Endometrium," 464.8",TPM,"  5",HPA
10679,106,Ovary," 377.0",TPM,"  3",HPA
10680,106,Placenta," 637.6",TPM,"  8",HPA
10681,106,"Adipose tissue"," 289.7",TPM,"  5",HPA
10682,106,Skin," 251.4",TPM,"  3",HPA
10683,106,"Pituitary gland","  81.3",RPKM,103,GTEx
10684,106,Hypothalamus," 187.2",RPKM," 96",GTEx
10685,106,"Cerebral cortex"," 186.8",RPKM,222,GTEx
10686,106,Hippocampus," 175.6",RPKM," 94",GTEx
10687,106,Caudate," 164.3",RPKM,117,GTEx
10688,106,Cerebellum," 119.9",RPKM,230,GTEx
10689,106,"Thyroid gland"," 182.9",RPKM,323,GTEx
10690,106,"Adrenal gland"," 170.0",RPKM,145,GTEx
10691,106,Spleen,"  53.9",RPKM,104,GTEx
10692,106,"Heart muscle","  72.2",RPKM,412,GTEx
10693,106,"Skeletal muscle","  16.3",RPKM,430,GTEx
10694,106,Lung," 121.9",RPKM,320,GTEx
10695,106,Liver,"  37.7",RPKM,119,GTEx
10696,106,Pancreas,"  50.0",RPKM,171,GTEx
10697,106,"Salivary gland"," 119.3",RPKM," 57",GTEx
10698,106,Esophagus,"  45.6",RPKM,286,GTEx
10699,106,Stomach,"  76.0",RPKM,193,GTEx
10700,106,"Small intestine","  76.6",RPKM," 88",GTEx
10701,106,Colon," 107.5",RPKM,345,GTEx
10702,106,Kidney," 162.1",RPKM," 32",GTEx
10703,106,"Urinary bladder"," 134.5",RPKM," 11",GTEx
10704,106,Testis,"  55.1",RPKM,172,GTEx
10705,106,Prostate,"  76.2",RPKM,106,GTEx
10706,106,"Fallopian tube"," 100.0",RPKM,"  6",GTEx
10707,106,Breast," 134.0",RPKM,214,GTEx
10708,106,Vagina,"  76.1",RPKM," 96",GTEx
10709,106,"Cervix, uterine","  91.5",RPKM," 11",GTEx
10710,106,Endometrium," 110.8",RPKM," 14",GTEx
10711,106,Ovary," 110.9",RPKM," 97",GTEx
10712,106,"Adipose tissue"," 106.8",RPKM,577,GTEx
10713,106,Skin,"  97.5",RPKM,607,GTEx
10714,106,Brain," 939.3","Tags Per Million","  1",FANTOM5
10715,106,"Pituitary gland"," 763.0","Tags Per Million","  1",FANTOM5
10716,106,Hippocampus," 800.2","Tags Per Million","  2",FANTOM5
10717,106,Caudate," 980.3","Tags Per Million","  1",FANTOM5
10718,106,Cerebellum," 562.7","Tags Per Million","  2",FANTOM5
10719,106,Retina," 710.3","Tags Per Million","  1",FANTOM5
10720,106,"Thyroid gland"," 869.0","Tags Per Million","  1",FANTOM5
10721,106,Appendix," 301.9","Tags Per Million","  1",FANTOM5
10722,106,"Lymph node"," 119.2","Tags Per Million","  1",FANTOM5
10723,106,Tonsil," 230.0","Tags Per Million","  1",FANTOM5
10724,106,Spleen," 261.4","Tags Per Million","  1",FANTOM5
10725,106,Thymus," 168.8","Tags Per Million","  1",FANTOM5
10726,106,"Heart muscle"," 284.9","Tags Per Million","  2",FANTOM5
10727,106,"Skeletal muscle"," 118.7","Tags Per Million","  2",FANTOM5
10728,106,"Smooth muscle"," 411.2","Tags Per Million","  1",FANTOM5
10729,106,Lung," 326.8","Tags Per Million","  2",FANTOM5
10730,106,Liver," 321.6","Tags Per Million","  1",FANTOM5
10731,106,Gallbladder," 551.1","Tags Per Million","  1",FANTOM5
10732,106,Pancreas," 364.9","Tags Per Million","  1",FANTOM5
10733,106,"Salivary gland"," 357.4","Tags Per Million","  1",FANTOM5
10734,106,Esophagus," 263.3","Tags Per Million","  1",FANTOM5
10735,106,"Small intestine"," 381.8","Tags Per Million","  1",FANTOM5
10736,106,Colon," 417.2","Tags Per Million","  1",FANTOM5
10737,106,Kidney," 943.9","Tags Per Million","  1",FANTOM5
10738,106,"Urinary bladder"," 435.8","Tags Per Million","  1",FANTOM5
10739,106,Testis," 519.1","Tags Per Million","  2",FANTOM5
10740,106,Prostate," 414.4","Tags Per Million","  1",FANTOM5
10741,106,Epididymis," 500.6","Tags Per Million","  1",FANTOM5
10742,106,"Seminal vesicle"," 786.7","Tags Per Million","  1",FANTOM5
10743,106,Breast," 256.3","Tags Per Million","  1",FANTOM5
10744,106,Vagina," 564.1","Tags Per Million","  1",FANTOM5
10745,106,"Cervix, uterine"," 374.5","Tags Per Million","  1",FANTOM5
10746,106,Endometrium," 552.8","Tags Per Million","  1",FANTOM5
10747,106,Ovary," 382.5","Tags Per Million","  1",FANTOM5
10748,106,Placenta," 452.6","Tags Per Million","  1",FANTOM5
10749,106,"Adipose tissue"," 336.6","Tags Per Million","  1",FANTOM5
10750,107,"Cerebral cortex",183.4,TPM,"  3",HPA
10751,107,"Thyroid gland",277.2,TPM,"  5",HPA
10752,107,"Parathyroid gland",893.4,TPM,"  1",HPA
10753,107,"Adrenal gland"," 91.8",TPM,"  3",HPA
10754,107,Appendix," 79.7",TPM,"  3",HPA
10755,107,"Bone marrow"," 73.2",TPM,"  4",HPA
10756,107,"Lymph node"," 70.2",TPM,"  5",HPA
10757,107,Tonsil," 58.6",TPM,"  5",HPA
10758,107,Spleen," 85.2",TPM,"  5",HPA
10759,107,"Heart muscle"," 33.0",TPM,"  4",HPA
10760,107,"Skeletal muscle","  3.1",TPM,"  5",HPA
10761,107,"Smooth muscle",168.7,TPM,"  3",HPA
10762,107,Lung,125.2,TPM,"  9",HPA
10763,107,Liver," 46.1",TPM," 10",HPA
10764,107,Gallbladder,120.7,TPM,"  3",HPA
10765,107,Pancreas," 10.8",TPM,"  2",HPA
10766,107,"Salivary gland"," 15.2",TPM,"  3",HPA
10767,107,Esophagus," 72.9",TPM,"  3",HPA
10768,107,Stomach," 42.8",TPM,"  4",HPA
10769,107,Duodenum," 31.6",TPM,"  2",HPA
10770,107,"Small intestine"," 51.1",TPM,"  4",HPA
10771,107,Colon," 78.5",TPM," 13",HPA
10772,107,Rectum," 86.9",TPM,"  4",HPA
10773,107,Kidney,167.1,TPM,"  9",HPA
10774,107,"Urinary bladder"," 99.4",TPM,"  2",HPA
10775,107,Testis," 68.6",TPM," 10",HPA
10776,107,Prostate,132.9,TPM,"  9",HPA
10777,107,Epididymis," 95.5",TPM,"  1",HPA
10778,107,"Seminal vesicle",134.9,TPM,"  3",HPA
10779,107,"Fallopian tube",114.9,TPM,"  5",HPA
10780,107,Breast,110.9,TPM,"  4",HPA
10781,107,"Cervix, uterine",160.6,TPM,"  2",HPA
10782,107,Endometrium,133.3,TPM,"  5",HPA
10783,107,Ovary," 76.5",TPM,"  3",HPA
10784,107,Placenta,142.9,TPM,"  8",HPA
10785,107,"Adipose tissue"," 84.2",TPM,"  5",HPA
10786,107,Skin," 76.2",TPM,"  3",HPA
10787,107,"Pituitary gland"," 30.4",RPKM,103,GTEx
10788,107,Hypothalamus," 49.2",RPKM," 96",GTEx
10789,107,"Cerebral cortex"," 55.6",RPKM,222,GTEx
10790,107,Hippocampus," 41.5",RPKM," 94",GTEx
10791,107,Caudate," 42.7",RPKM,117,GTEx
10792,107,Cerebellum," 39.1",RPKM,230,GTEx
10793,107,"Thyroid gland"," 76.5",RPKM,323,GTEx
10794,107,"Adrenal gland"," 39.0",RPKM,145,GTEx
10795,107,Spleen," 37.7",RPKM,104,GTEx
10796,107,"Heart muscle"," 17.0",RPKM,412,GTEx
10797,107,"Skeletal muscle","  7.3",RPKM,430,GTEx
10798,107,Lung," 46.8",RPKM,320,GTEx
10799,107,Liver," 17.8",RPKM,119,GTEx
10800,107,Pancreas," 12.4",RPKM,171,GTEx
10801,107,"Salivary gland"," 27.6",RPKM," 57",GTEx
10802,107,Esophagus," 30.6",RPKM,286,GTEx
10803,107,Stomach," 24.7",RPKM,193,GTEx
10804,107,"Small intestine"," 29.0",RPKM," 88",GTEx
10805,107,Colon," 35.2",RPKM,345,GTEx
10806,107,Kidney," 46.6",RPKM," 32",GTEx
10807,107,"Urinary bladder"," 39.3",RPKM," 11",GTEx
10808,107,Testis," 20.6",RPKM,172,GTEx
10809,107,Prostate," 34.2",RPKM,106,GTEx
10810,107,"Fallopian tube"," 46.5",RPKM,"  6",GTEx
10811,107,Breast," 41.9",RPKM,214,GTEx
10812,107,Vagina," 38.3",RPKM," 96",GTEx
10813,107,"Cervix, uterine"," 45.8",RPKM," 11",GTEx
10814,107,Endometrium," 57.4",RPKM," 14",GTEx
10815,107,Ovary," 38.8",RPKM," 97",GTEx
10816,107,"Adipose tissue"," 44.2",RPKM,577,GTEx
10817,107,Skin," 41.6",RPKM,607,GTEx
10818,107,Brain,189.9,"Tags Per Million","  1",FANTOM5
10819,107,"Pituitary gland",152.7,"Tags Per Million","  1",FANTOM5
10820,107,Hippocampus,177.8,"Tags Per Million","  2",FANTOM5
10821,107,Caudate,152.4,"Tags Per Million","  1",FANTOM5
10822,107,Cerebellum,127.7,"Tags Per Million","  2",FANTOM5
10823,107,Retina,130.2,"Tags Per Million","  1",FANTOM5
10824,107,"Thyroid gland",304.1,"Tags Per Million","  1",FANTOM5
10825,107,Appendix," 73.7","Tags Per Million","  1",FANTOM5
10826,107,"Lymph node",142.0,"Tags Per Million","  1",FANTOM5
10827,107,Tonsil," 86.1","Tags Per Million","  1",FANTOM5
10828,107,Spleen,105.1,"Tags Per Million","  1",FANTOM5
10829,107,Thymus," 85.0","Tags Per Million","  1",FANTOM5
10830,107,"Heart muscle"," 78.9","Tags Per Million","  2",FANTOM5
10831,107,"Skeletal muscle"," 36.3","Tags Per Million","  2",FANTOM5
10832,107,"Smooth muscle"," 89.1","Tags Per Million","  1",FANTOM5
10833,107,Lung,145.2,"Tags Per Million","  2",FANTOM5
10834,107,Liver,112.3,"Tags Per Million","  1",FANTOM5
10835,107,Gallbladder," 99.2","Tags Per Million","  1",FANTOM5
10836,107,Pancreas," 72.4","Tags Per Million","  1",FANTOM5
10837,107,"Salivary gland"," 64.6","Tags Per Million","  1",FANTOM5
10838,107,Esophagus," 94.7","Tags Per Million","  1",FANTOM5
10839,107,"Small intestine",102.7,"Tags Per Million","  1",FANTOM5
10840,107,Colon," 71.4","Tags Per Million","  1",FANTOM5
10841,107,Kidney,175.5,"Tags Per Million","  1",FANTOM5
10842,107,"Urinary bladder"," 85.1","Tags Per Million","  1",FANTOM5
10843,107,Testis," 92.1","Tags Per Million","  2",FANTOM5
10844,107,Prostate," 84.5","Tags Per Million","  1",FANTOM5
10845,107,Epididymis," 97.1","Tags Per Million","  1",FANTOM5
10846,107,"Seminal vesicle"," 85.1","Tags Per Million","  1",FANTOM5
10847,107,Breast,114.9,"Tags Per Million","  1",FANTOM5
10848,107,Vagina," 55.5","Tags Per Million","  1",FANTOM5
10849,107,"Cervix, uterine",111.9,"Tags Per Million","  1",FANTOM5
10850,107,Endometrium,128.1,"Tags Per Million","  1",FANTOM5
10851,107,Ovary," 75.1","Tags Per Million","  1",FANTOM5
10852,107,Placenta,113.6,"Tags Per Million","  1",FANTOM5
10853,107,"Adipose tissue",111.2,"Tags Per Million","  1",FANTOM5
10854,108,"Cerebral cortex",19.7,TPM,"  3",HPA
10855,108,"Thyroid gland",20.4,TPM,"  5",HPA
10856,108,"Parathyroid gland",12.1,TPM,"  1",HPA
10857,108,"Adrenal gland",16.1,TPM,"  3",HPA
10858,108,Appendix,23.0,TPM,"  3",HPA
10859,108,"Bone marrow",15.7,TPM,"  4",HPA
10860,108,"Lymph node",10.6,TPM,"  5",HPA
10861,108,Tonsil," 7.8",TPM,"  5",HPA
10862,108,Spleen,18.7,TPM,"  5",HPA
10863,108,"Heart muscle"," 5.8",TPM,"  4",HPA
10864,108,"Skeletal muscle"," 2.8",TPM,"  5",HPA
10865,108,"Smooth muscle",12.5,TPM,"  3",HPA
10866,108,Lung,16.8,TPM,"  9",HPA
10867,108,Liver," 8.3",TPM," 10",HPA
10868,108,Gallbladder,16.0,TPM,"  3",HPA
10869,108,Pancreas," 2.0",TPM,"  2",HPA
10870,108,"Salivary gland"," 2.2",TPM,"  3",HPA
10871,108,Esophagus," 7.2",TPM,"  3",HPA
10872,108,Stomach," 7.2",TPM,"  4",HPA
10873,108,Duodenum," 6.9",TPM,"  2",HPA
